fpr,tpr
0.0,0.0
0.0,0.05263157894736842
0.0,0.21052631578947367
0.10256410256410256,0.21052631578947367
0.10256410256410256,0.2631578947368421
0.11538461538461539,0.2631578947368421
0.11538461538461539,0.3684210526315789
0.20512820512820512,0.3684210526315789
0.20512820512820512,0.42105263157894735
0.2564102564102564,0.42105263157894735
0.2564102564102564,0.47368421052631576
0.3076923076923077,0.47368421052631576
0.3076923076923077,0.5263157894736842
0.4358974358974359,0.5263157894736842
0.4358974358974359,0.631578947368421
0.44871794871794873,0.631578947368421
0.44871794871794873,0.6842105263157895
0.5128205128205128,0.6842105263157895
0.5128205128205128,0.7368421052631579
0.5384615384615384,0.7368421052631579
0.5384615384615384,0.7894736842105263
0.5641025641025641,0.7894736842105263
0.5641025641025641,0.8421052631578947
0.6923076923076923,0.8421052631578947
0.6923076923076923,0.8947368421052632
0.7948717948717948,0.8947368421052632
0.7948717948717948,0.9473684210526315
0.9102564102564102,0.9473684210526315
0.9102564102564102,1.0
1.0,1.0
