fpr,tpr
0.0,0.0
0.01282051282051282,0.0
0.01282051282051282,0.10526315789473684
0.05128205128205128,0.10526315789473684
0.05128205128205128,0.2631578947368421
0.11538461538461539,0.2631578947368421
0.11538461538461539,0.3157894736842105
0.1794871794871795,0.3157894736842105
0.1794871794871795,0.3684210526315789
0.21794871794871795,0.3684210526315789
0.21794871794871795,0.42105263157894735
0.2564102564102564,0.42105263157894735
0.2564102564102564,0.47368421052631576
0.3076923076923077,0.47368421052631576
0.3076923076923077,0.5263157894736842
0.34615384615384615,0.5263157894736842
0.34615384615384615,0.5789473684210527
0.4358974358974359,0.5789473684210527
0.4358974358974359,0.631578947368421
0.5256410256410257,0.631578947368421
0.5256410256410257,0.7368421052631579
0.5769230769230769,0.7368421052631579
0.5769230769230769,0.7894736842105263
0.5897435897435898,0.7894736842105263
0.5897435897435898,0.8421052631578947
0.8717948717948718,0.8421052631578947
0.8717948717948718,0.8947368421052632
0.9230769230769231,0.8947368421052632
0.9230769230769231,0.9473684210526315
0.9615384615384616,0.9473684210526315
0.9615384615384616,1.0
1.0,1.0
