fpr,tpr
0.0,0.0
0.012658227848101266,0.0
0.012658227848101266,0.10526315789473684
0.0379746835443038,0.10526315789473684
0.0379746835443038,0.21052631578947367
0.05063291139240506,0.21052631578947367
0.05063291139240506,0.2631578947368421
0.06329113924050633,0.2631578947368421
0.06329113924050633,0.3157894736842105
0.10126582278481013,0.3157894736842105
0.10126582278481013,0.3684210526315789
0.17721518987341772,0.3684210526315789
0.17721518987341772,0.42105263157894735
0.24050632911392406,0.42105263157894735
0.24050632911392406,0.5263157894736842
0.3291139240506329,0.5263157894736842
0.3291139240506329,0.5789473684210527
0.3924050632911392,0.5789473684210527
0.3924050632911392,0.631578947368421
0.4177215189873418,0.631578947368421
0.4177215189873418,0.6842105263157895
0.45569620253164556,0.6842105263157895
0.45569620253164556,0.7894736842105263
0.5443037974683544,0.7894736842105263
0.5443037974683544,0.8421052631578947
0.7088607594936709,0.8421052631578947
0.7088607594936709,0.8947368421052632
0.9493670886075949,0.8947368421052632
0.9493670886075949,0.9473684210526315
0.9873417721518988,0.9473684210526315
0.9873417721518988,1.0
1.0,1.0
