fpr,tpr
0.0,0.0
0.00980392156862745,0.0
0.029411764705882353,0.0
0.029411764705882353,0.07692307692307693
0.13725490196078433,0.07692307692307693
0.13725490196078433,0.15384615384615385
0.2647058823529412,0.15384615384615385
0.2647058823529412,0.23076923076923078
0.38235294117647056,0.23076923076923078
0.38235294117647056,0.3076923076923077
0.4215686274509804,0.3076923076923077
0.4215686274509804,0.38461538461538464
0.43137254901960786,0.38461538461538464
0.43137254901960786,0.46153846153846156
0.47058823529411764,0.46153846153846156
0.47058823529411764,0.6153846153846154
0.4803921568627451,0.6153846153846154
0.4803921568627451,0.6923076923076923
0.7058823529411765,0.6923076923076923
0.7058823529411765,0.7692307692307693
0.7549019607843137,0.7692307692307693
0.7549019607843137,0.8461538461538461
0.9313725490196079,0.8461538461538461
0.9313725490196079,0.9230769230769231
1.0,0.9230769230769231
1.0,1.0
