fpr,tpr
0.0,0.0
0.00980392156862745,0.0
0.049019607843137254,0.0
0.049019607843137254,0.07692307692307693
0.20588235294117646,0.07692307692307693
0.20588235294117646,0.15384615384615385
0.30392156862745096,0.15384615384615385
0.30392156862745096,0.23076923076923078
0.43137254901960786,0.23076923076923078
0.43137254901960786,0.3076923076923077
0.47058823529411764,0.3076923076923077
0.47058823529411764,0.38461538461538464
0.5490196078431373,0.38461538461538464
0.5490196078431373,0.46153846153846156
0.5588235294117647,0.46153846153846156
0.5588235294117647,0.5384615384615384
0.5686274509803921,0.5384615384615384
0.5686274509803921,0.6153846153846154
0.6470588235294118,0.6153846153846154
0.6470588235294118,0.6923076923076923
0.7058823529411765,0.6923076923076923
0.7058823529411765,0.7692307692307693
0.8823529411764706,0.7692307692307693
0.8823529411764706,0.8461538461538461
0.9215686274509803,0.8461538461538461
0.9215686274509803,0.9230769230769231
0.9803921568627451,0.9230769230769231
0.9803921568627451,1.0
1.0,1.0
