fpr,tpr
0.0,0.0
0.012658227848101266,0.0
0.05063291139240506,0.0
0.05063291139240506,0.05263157894736842
0.0759493670886076,0.05263157894736842
0.0759493670886076,0.10526315789473684
0.20253164556962025,0.10526315789473684
0.20253164556962025,0.15789473684210525
0.21518987341772153,0.15789473684210525
0.21518987341772153,0.21052631578947367
0.22784810126582278,0.21052631578947367
0.22784810126582278,0.2631578947368421
0.2911392405063291,0.2631578947368421
0.2911392405063291,0.3157894736842105
0.3037974683544304,0.3157894736842105
0.3037974683544304,0.3684210526315789
0.3670886075949367,0.3684210526315789
0.3670886075949367,0.5263157894736842
0.6075949367088608,0.5263157894736842
0.6075949367088608,0.5789473684210527
0.6582278481012658,0.5789473684210527
0.6582278481012658,0.631578947368421
0.6962025316455697,0.631578947368421
0.6962025316455697,0.6842105263157895
0.7215189873417721,0.6842105263157895
0.7215189873417721,0.7368421052631579
0.7468354430379747,0.7368421052631579
0.7468354430379747,0.7894736842105263
0.810126582278481,0.7894736842105263
0.810126582278481,0.8421052631578947
0.8481012658227848,0.8421052631578947
0.8481012658227848,0.8947368421052632
0.8607594936708861,0.8947368421052632
0.8607594936708861,0.9473684210526315
0.9873417721518988,0.9473684210526315
0.9873417721518988,1.0
1.0,1.0
