fpr,tpr
0.0,0.0
0.01282051282051282,0.0
0.01282051282051282,0.05263157894736842
0.0641025641025641,0.05263157894736842
0.0641025641025641,0.10526315789473684
0.08974358974358974,0.10526315789473684
0.08974358974358974,0.15789473684210525
0.14102564102564102,0.15789473684210525
0.14102564102564102,0.2631578947368421
0.16666666666666666,0.2631578947368421
0.16666666666666666,0.3157894736842105
0.19230769230769232,0.3157894736842105
0.19230769230769232,0.3684210526315789
0.21794871794871795,0.3684210526315789
0.21794871794871795,0.5263157894736842
0.23076923076923078,0.5263157894736842
0.23076923076923078,0.5789473684210527
0.2948717948717949,0.5789473684210527
0.2948717948717949,0.631578947368421
0.5256410256410257,0.631578947368421
0.5256410256410257,0.6842105263157895
0.5641025641025641,0.6842105263157895
0.5641025641025641,0.7368421052631579
0.6025641025641025,0.7368421052631579
0.6025641025641025,0.7894736842105263
0.6153846153846154,0.7894736842105263
0.6153846153846154,0.8421052631578947
0.8717948717948718,0.8421052631578947
0.8717948717948718,0.8947368421052632
0.9487179487179487,0.8947368421052632
0.9487179487179487,0.9473684210526315
0.9871794871794872,0.9473684210526315
0.9871794871794872,1.0
1.0,1.0
