cog_PMAT24_A_CR,cog_PMAT24_A_SI,cog_PMAT24_A_RTCR,cog_ReadEng_Unadj,cog_ReadEng_AgeAdj,cog_PicVocab_Unadj,cog_PicVocab_AgeAdj,cog_IWRD_TOT,cog_IWRD_RTC,cog_ProcSpeed_Unadj,cog_ProcSpeed_AgeAdj,cog_DDisc_SV_1mo_200,cog_DDisc_SV_6mo_200,cog_DDisc_SV_1yr_200,cog_DDisc_SV_3yr_200,cog_DDisc_SV_5yr_200,cog_DDisc_SV_10yr_200,cog_DDisc_SV_6mo_40K,cog_DDisc_SV_1yr_40K,cog_DDisc_SV_3yr_40K,cog_DDisc_SV_5yr_40K,cog_DDisc_SV_10yr_40K,cog_DDisc_AUC_200,cog_DDisc_AUC_40K,cog_VSPLOT_TC,cog_VSPLOT_CRTE,cog_VSPLOT_OFF,cog_SCPT_TP,cog_SCPT_TN,cog_SCPT_FP,cog_SCPT_FN,cog_SCPT_TPRT,cog_SCPT_SEN,cog_SCPT_SPEC,cog_SCPT_LRNR,cog_ListSort_Unadj,cog_ListSort_AgeAdj,cog_PicSeq_Unadj,cog_PicSeq_AgeAdj,cog_SSAGA_Income,cog_SSAGA_Income,cog_SSAGA_Educ,cog_SSAGA_Educ,cog_CardSort_Unadj,cog_CardSort_AgeAdj,cog_Flanker_Unadj,cog_Flanker_AgeAdj,Sex_Female,Age_in_Yrs_z,SSAGA_Educ_z,SSAGA_Income_z
0.4783802521298587,-0.8036044839608318,0.0031381139291966976,-0.5953128639906476,-0.6149618618494933,-0.5557769799151071,-0.22868056193581643,0.5036017723204742,-0.899248050215882,-1.4313995517793257,-1.672883288340703,0.22954851878409074,-0.8435280422391715,-0.8963372129832565,-0.8667733414769017,-0.5022327053110666,-0.2190282259955137,-0.7199668212577622,-1.982327937170814,-1.5781519146651,-1.3427328285139608,-1.0795278913800734,-0.6611819081369549,-1.5210519777521254,-1.2485039783604495,-1.4422741401994053,0.31482481607152946,-0.8867247680255065,1.0342100086349408,-1.0342100086349404,0.8867247680255065,1.1100000129627376,-0.8871212125907191,1.03507016388616,0.049274988865037686,-1.2270518606236824,-1.3323617333185536,0.5292664456203167,0.4566336136119472,-0.46468932851114325,-0.46468932851114325,-0.4723629263121747,-0.4723629263121747,-1.1028409479332324,-1.320691490893832,1.0548075371766927,0.9479138256811198,0,-1.3097946040319342,-0.4723629263121747,-0.46468932851114325
0.6824028730097345,-0.8036044839608318,0.32620956108454635,-0.26382498093262785,-0.18431543577176746,0.3321090608116824,0.5419867034909824,-0.5069759885504262,-0.2873473377063383,1.591274131611668,1.4519146533199432,-1.3211984295430164,-1.0636427437426628,-1.0945123502267633,-0.5983156209264032,-0.5022327053110666,-0.5376630951425997,-3.0375859395535034,-1.982327937170814,-1.388053277716853,-1.3427328285139608,-1.0795278913800734,-0.7820884753348599,-1.581961554951099,-0.592875208894135,0.26068848367880004,0.037989723841866864,0.18005196635344173,0.11881762566880961,-0.11881762566880921,-0.18005196635344184,1.1100000129627376,0.18052738758296522,0.11790000387460962,-0.04487403292174869,0.1742778905061373,0.04142133135199016,1.0024603060984918,0.83389165492525,-0.46468932851114325,-0.46468932851114325,0.6275219827684565,0.6275219827684565,0.42889462228126723,0.3018871787055655,1.891641852460776,1.494945754973832,0,-0.49635036575808383,0.6275219827684565,-0.46468932851114325
0.07033501037010727,-0.30825168139583237,-0.4029067841373862,-0.49263488265035527,-0.4952028435516478,-0.9513795830080788,-0.7463932063538734,-0.17011673492679275,-0.39649719453236504,0.5353096513487714,0.4677620359899578,-0.8042827801006474,-0.8435280422391715,0.3918011790995374,-0.5983156209264032,-0.5022327053110666,-0.5376630951425997,-0.23204700687971144,-0.18012525690232856,-0.9128066853462358,-0.6884529040561992,-0.3783489821466061,-0.4639132882094857,-0.6692269021809203,-1.2485039783604495,-0.8962097249912221,0.20409077917966442,0.3934073132292314,0.11881762566880961,-0.11881762566880921,-0.39340731322923145,-1.3089118806773181,0.39303298426022054,0.11790000387460962,0.14342401065182406,-0.25140907162952464,-0.3434780199183478,-0.07169718566201365,-0.07831114843956508,0.9212803367743742,0.9212803367743742,0.6275219827684565,0.6275219827684565,0.8710549841277822,0.7976198029144617,0.12290092098459449,0.048372151338770396,1,-0.49635036575808383,0.6275219827684565,0.9212803367743742
-1.96989119842865,2.168512331429165,-1.3551800361479778,1.4239714831112131,1.2794689163508945,1.7831913019129186,1.5353006629853825,0.5036017723204742,-0.36755594461637314,-0.48779968018161546,-0.3566484514405885,0.22954851878409074,-0.8435280422391715,-0.4999869384962429,-0.061400179825406076,0.05410088781205665,-0.5376630951425997,-0.23204700687971144,-0.18012525690232856,-0.15241213755324795,-0.03417297959843769,-0.7790226445657302,-0.2640992339432218,-0.2855873588279545,0.49983940688305567,-0.7114935182163818,-0.46031344217152587,-1.100080114901296,-1.0254228530388543,1.0254228530388547,1.100080114901296,-0.05466126916025221,-1.0996268092679744,-1.0244436684751084,-0.04487403292174869,-0.25140907162952464,-0.029106035157584326,1.050002546397712,1.2153150058429578,0.9212803367743742,0.9212803367743742,0.6275219827684565,0.6275219827684565,-0.3384118624849192,-0.11321423554164262,0.9765709562211402,1.1947693894413693,0,1.1305381107896169,0.6275219827684565,0.9212803367743742
1.2944707356493617,-0.8036044839608318,-0.3551686342980465,2.3024869159342076,1.726097940013621,2.448134978889399,2.4249892850526176,0.8404610259441077,-1.0646266211644073,-0.22298718139757834,-0.35060143075038863,1.1341509053082366,1.7978483758027213,1.6799395711823313,2.623177025679579,2.279435260304549,2.9673204654753476,0.7437926218763902,0.9581080148461886,1.3683769580327276,1.3678554299539085,0.8236720051107662,2.661203890798921,1.2762434844916593,0.7183823300384938,-1.5294331750760335,-0.6264144975093234,0.606762660105021,0.5765138171518752,-0.5765138171518748,-0.6067626601050211,-0.12185326620580932,0.6068187351343282,0.5764850838803832,-0.23317207649532143,0.5708806502598597,0.39330787276678375,-0.18832424389603764,-0.18303893277890487,0.45929044834586835,0.45929044834586835,0.6275219827684565,0.6275219827684565,1.455167045656042,1.3212249441471513,1.506400966489761,1.2609266805291164,0,-0.49635036575808383,0.6275219827684565,0.45929044834586835
-1.1538007149091472,1.1778067262991663,-0.973383087206139,-0.26461971645555704,-0.3343085034314606,-2.1423458817392116,-2.4890021831723175,0.5036017723204742,0.05829387557607963,-1.5713624853798214,-1.56655650787136,-0.028909305937093784,0.0369307637747926,0.5899763163430441,-0.061400179825406076,-0.08498251046872414,0.2589240777251156,0.49983271468736473,0.5786969242633495,0.9881796841362337,0.80704406613297,1.1241772519251092,0.13043800591171648,0.977150083605216,1.1554681763493702,-0.06926208182876908,-0.6264144975093234,0.3934073132292314,0.5765138171518752,-0.5765138171518748,-0.39340731322923145,-0.6817865749187851,0.39303298426022054,0.5764850838803832,0.5200200977989695,-1.4993857556545709,-1.4261481249536263,-1.9979007652851055,-2.0687340951162168,-0.926679216939649,-0.926679216939649,-1.572247835392806,-1.572247835392806,-0.9090960605297707,-0.7572684681985814,-0.937749436020441,-0.8965909467354657,1,1.6728342696388503,-1.572247835392806,-0.926679216939649
-0.54173285226952,0.43477752245166684,-0.939717407840981,0.26267806189716636,0.44427844556182866,0.3275076194187861,0.5377698376576413,-1.8544130030449602,-0.5684909083188314,-0.1467632363381535,-0.2624157123516444,-0.8042827801006474,-1.2837574452461538,-1.0945123502267633,-0.8667733414769017,-0.3631493070302858,-0.6969805297161429,0.7437926218763902,0.9581080148461886,-0.15241213755324795,0.05929558103838539,0.4229983426916421,-0.8240876238848057,0.28350813423958227,0.2812964837276175,0.22306007661716806,-0.1281113314959307,-0.46001407427392715,-0.33887856581425596,0.3388785658142564,0.4600140742739271,0.8860266894775473,-0.45954971084250534,-0.33793905768801896,-0.13902305470853507,1.715740616748938,1.5540082556424433,-0.44386378550434696,-0.4400980397936469,-0.926679216939649,-0.926679216939649,-1.572247835392806,-1.572247835392806,0.4883608748506471,0.37654570644786906,-0.42376480923648746,-0.5154459562896404,0,-1.8520907628811678,-1.572247835392806,-0.926679216939649
-1.7658685775487744,1.9208359301466653,-0.9478361408068552,-0.9292773647247716,-1.0830214813909993,-1.301594781768487,-1.5613401109859342,-0.8438352421740597,0.6883862308899612,-0.44048826600679997,-0.30776836752814174,1.0049219929476443,1.7978483758027213,1.7790271398040847,1.012430702376588,1.1667680740583029,1.6927809888870031,0.7437926218763902,0.6735496969090593,1.0832290026103573,1.4613239905907316,0.4229983426916421,1.5762261390958436,1.098969349713163,-2.778304440448516,-1.0078565195188693,2.0312023878954375,0.18005196635344173,0.11881762566880961,-0.11881762566880921,-0.18005196635344184,-0.7937732366613803,0.18052738758296522,0.11790000387460962,-0.13902305470853507,-0.25140907162952464,-0.029106035157584326,-0.6696894269256423,-0.5430406914453842,1.38327022520288,1.38327022520288,1.1774644373087721,1.1774644373087721,-2.0245678627586137,-1.937868653563542,-1.6200912623290022,-1.6736922614527319,1,1.6728342696388503,1.1774644373087721,1.38327022520288
-0.3377102313896442,0.18710112116916713,-0.3250751974378732,-0.8763904880070599,-0.8937699837070625,0.6823950509781331,0.8179175103922609,-0.5069759885504262,-1.0381660498126433,-0.6060782156186542,-0.7935456963075102,0.6172352558658676,0.0369307637747926,1.878114708425838,2.623177025679579,3.2530190482700143,4.241859942063693,0.25587280749833935,0.8632552422004788,1.2733276395586042,1.4613239905907316,1.9255245767633573,3.2491914035862814,1.5589731158684526,-1.0299610552050114,-0.6313851732620217,0.4255588529633945,-0.0333033805223479,-1.7119671402634526,1.711967140263453,0.033303380522347804,0.012530727885304894,-0.03325836329114239,-1.7109482792621948,-0.23317207649532143,0.5708806502598597,0.39330787276678375,-0.6451754592713569,-0.6787107757031651,-0.926679216939649,-0.926679216939649,0.6275219827684565,0.6275219827684565,-1.429905337064819,-1.5805031674370484,0.232828268909486,0.19352322282979703,0,0.045945793091149705,0.6275219827684565,-0.926679216939649
0.4783802521298587,-0.8036044839608318,0.65804923984304,-0.26147773880676833,-0.3263683146580586,-0.44174213783533944,-0.5450722602068768,-1.1806944957976933,-0.30388519480119086,-0.6862447785259804,-0.5667824204250249,-0.4165960430188706,-1.503872146749645,-1.1935999188485167,-0.46408676065115395,-0.9194829001534088,-0.6969805297161429,0.011912900309313947,-1.3183585286508457,-0.9128066853462358,0.05929558103838539,-0.7790226445657302,-0.9659937751320264,-0.5787715799971975,-0.15578936258325876,-0.2031638848731201,-0.4049464237255933,0.3934073132292314,-3.0850557147126496,3.08505571471265,-0.39340731322923145,-1.3537065453743562,0.39303298426022054,-3.0839575008363735,-0.23317207649532143,0.1742778905061373,0.3227805062572082,0.2157847986473337,0.38939361571225795,0.9212803367743742,0.9212803367743742,0.6275219827684565,0.6275219827684565,0.2130896734407773,0.4910221156527351,-0.2831370308100508,-0.08196758632664211,0,0.045945793091149705,0.6275219827684565,0.9212803367743742
