fpr,tpr
0.0,0.0
0.012658227848101266,0.0
0.0379746835443038,0.0
0.0379746835443038,0.05263157894736842
0.08860759493670886,0.05263157894736842
0.08860759493670886,0.15789473684210525
0.1518987341772152,0.15789473684210525
0.1518987341772152,0.3157894736842105
0.189873417721519,0.3157894736842105
0.189873417721519,0.42105263157894735
0.3037974683544304,0.42105263157894735
0.3037974683544304,0.47368421052631576
0.3291139240506329,0.47368421052631576
0.3291139240506329,0.5789473684210527
0.4177215189873418,0.5789473684210527
0.4177215189873418,0.631578947368421
0.4810126582278481,0.631578947368421
0.4810126582278481,0.6842105263157895
0.5063291139240507,0.6842105263157895
0.5063291139240507,0.7894736842105263
0.5822784810126582,0.7894736842105263
0.5822784810126582,0.8421052631578947
0.6962025316455697,0.8421052631578947
0.6962025316455697,0.8947368421052632
0.8481012658227848,0.8947368421052632
0.8481012658227848,0.9473684210526315
0.8987341772151899,0.9473684210526315
0.8987341772151899,1.0
1.0,1.0
