fpr,tpr
0.0,0.0
0.00980392156862745,0.0
0.29411764705882354,0.0
0.29411764705882354,0.07692307692307693
0.3431372549019608,0.07692307692307693
0.3431372549019608,0.15384615384615385
0.35294117647058826,0.15384615384615385
0.35294117647058826,0.23076923076923078
0.4215686274509804,0.23076923076923078
0.4215686274509804,0.3076923076923077
0.46078431372549017,0.3076923076923077
0.46078431372549017,0.38461538461538464
0.49019607843137253,0.38461538461538464
0.49019607843137253,0.46153846153846156
0.5,0.46153846153846156
0.5,0.5384615384615384
0.6470588235294118,0.5384615384615384
0.6470588235294118,0.6153846153846154
0.6568627450980392,0.6153846153846154
0.6568627450980392,0.6923076923076923
0.7549019607843137,0.6923076923076923
0.7549019607843137,0.7692307692307693
0.7941176470588235,0.7692307692307693
0.7941176470588235,0.8461538461538461
0.9019607843137255,0.8461538461538461
0.9019607843137255,0.9230769230769231
0.9313725490196079,0.9230769230769231
0.9313725490196079,1.0
1.0,1.0
