fpr,tpr
0.0,0.0
0.012658227848101266,0.0
0.02531645569620253,0.0
0.02531645569620253,0.10526315789473684
0.08860759493670886,0.10526315789473684
0.08860759493670886,0.2631578947368421
0.1518987341772152,0.2631578947368421
0.1518987341772152,0.3157894736842105
0.20253164556962025,0.3157894736842105
0.20253164556962025,0.3684210526315789
0.25316455696202533,0.3684210526315789
0.25316455696202533,0.42105263157894735
0.3291139240506329,0.42105263157894735
0.3291139240506329,0.47368421052631576
0.35443037974683544,0.47368421052631576
0.35443037974683544,0.5263157894736842
0.6708860759493671,0.5263157894736842
0.6708860759493671,0.631578947368421
0.7848101265822784,0.631578947368421
0.7848101265822784,0.6842105263157895
0.8227848101265823,0.6842105263157895
0.8227848101265823,0.7368421052631579
0.8354430379746836,0.7368421052631579
0.8354430379746836,0.8421052631578947
0.8860759493670886,0.8421052631578947
0.8860759493670886,0.8947368421052632
0.9620253164556962,0.8947368421052632
0.9620253164556962,0.9473684210526315
0.9873417721518988,0.9473684210526315
0.9873417721518988,1.0
1.0,1.0
