fpr,tpr
0.0,0.0
0.012658227848101266,0.0
0.012658227848101266,0.05263157894736842
0.05063291139240506,0.05263157894736842
0.05063291139240506,0.10526315789473684
0.12658227848101267,0.10526315789473684
0.12658227848101267,0.21052631578947367
0.13924050632911392,0.21052631578947367
0.13924050632911392,0.2631578947368421
0.189873417721519,0.2631578947368421
0.189873417721519,0.3157894736842105
0.20253164556962025,0.3157894736842105
0.20253164556962025,0.3684210526315789
0.21518987341772153,0.3684210526315789
0.21518987341772153,0.42105263157894735
0.22784810126582278,0.42105263157894735
0.22784810126582278,0.47368421052631576
0.4936708860759494,0.47368421052631576
0.4936708860759494,0.5263157894736842
0.6455696202531646,0.5263157894736842
0.6455696202531646,0.6842105263157895
0.6582278481012658,0.6842105263157895
0.6582278481012658,0.7894736842105263
0.6835443037974683,0.7894736842105263
0.6835443037974683,0.8421052631578947
0.8354430379746836,0.8421052631578947
0.8354430379746836,0.8947368421052632
0.9620253164556962,0.8947368421052632
0.9620253164556962,0.9473684210526315
1.0,0.9473684210526315
1.0,1.0
