fpr,tpr
0.0,0.0
0.01282051282051282,0.0
0.038461538461538464,0.0
0.038461538461538464,0.15789473684210525
0.05128205128205128,0.15789473684210525
0.05128205128205128,0.21052631578947367
0.14102564102564102,0.21052631578947367
0.14102564102564102,0.47368421052631576
0.1794871794871795,0.47368421052631576
0.1794871794871795,0.5263157894736842
0.41025641025641024,0.5263157894736842
0.41025641025641024,0.5789473684210527
0.47435897435897434,0.5789473684210527
0.47435897435897434,0.631578947368421
0.5256410256410257,0.631578947368421
0.5256410256410257,0.6842105263157895
0.5769230769230769,0.6842105263157895
0.5769230769230769,0.7368421052631579
0.7307692307692307,0.7368421052631579
0.7307692307692307,0.7894736842105263
0.7692307692307693,0.7894736842105263
0.7692307692307693,0.8421052631578947
0.782051282051282,0.8421052631578947
0.782051282051282,0.8947368421052632
0.8717948717948718,0.8947368421052632
0.8717948717948718,0.9473684210526315
0.9102564102564102,0.9473684210526315
0.9102564102564102,1.0
1.0,1.0
